Height,Gender,Weight
65.64191854,Male,170.2141085
67.2317042,Male,186.2747971
71.29393137,Male,202.9447711
69.46082632,Male,202.9705011
68.89701917,Male,196.1362692
69.61776378,Male,180.506932
69.13768335,Male,188.6300736
68.61211617,Male,187.7391929
64.82115564,Male,158.8772736
66.944999,Male,171.1050044
68.93958288,Male,185.7787464
64.03168839,Male,157.8504266
66.93307845,Male,151.1991529
69.74866358,Male,195.2413161
71.09427331,Male,188.6813886
73.04959537,Male,218.711327
74.34901306,Male,206.0172853
70.18487721,Male,189.9158723
71.52691556,Male,212.2544283
68.87912739,Male,171.8504651
67.6758559,Male,179.2992321
71.70111636,Male,212.039012
68.79205081,Male,197.679446
66.6869927,Male,174.7392882
73.0584631,Male,195.592886
73.54269461,Male,206.1003672
71.82777662,Male,198.9735653
76.47287987,Male,246.2323213
70.93325026,Male,213.2449979
72.43950075,Male,230.2341099
72.09919305,Male,212.8456118
68.22696925,Male,192.4516764
67.76009464,Male,172.2164506
61.76450938,Male,135.5442014
68.69498934,Male,195.1158961
71.4777451,Male,214.980508
71.65292552,Male,207.0691249
71.75147642,Male,198.1190658
72.16236709,Male,207.8643173
70.44802027,Male,183.2389784
68.25704702,Male,185.6465964
66.80278237,Male,165.1101731
67.45286184,Male,160.0094086
69.78150595,Male,188.0708013
67.44822369,Male,174.3878691
65.69282981,Male,168.2325864
61.79532636,Male,135.8944475
73.60836469,Male,220.0337782
64.18148293,Male,169.800144
69.32485803,Male,193.2792655
70.40472368,Male,195.4227106
63.05530147,Male,157.4379016
67.70487821,Male,170.1364282
77.44661995,Male,232.6510789
69.67461416,Male,177.5980091
71.17481376,Male,185.212105
67.97335037,Male,185.0250567
68.96188761,Male,184.0257013
74.8609076,Male,225.2808194
65.73577387,Male,148.1405965
67.44504068,Male,162.8445191
65.92282216,Male,175.4240323
67.66159283,Male,172.0595559
69.68548314,Male,181.9367014
71.32147602,Male,192.9478736
71.35821063,Male,195.9370728
65.28274066,Male,163.9576346
71.54249121,Male,203.7834348
67.06412395,Male,178.5148196
63.9016449,Male,140.4347054
71.16515427,Male,194.0605842
68.29955581,Male,182.2333597
68.79287754,Male,179.0865294
59.98186507,Male,112.9029394
68.36201272,Male,188.7861666
68.25856986,Male,171.3503235
75.00994433,Male,221.4540891
68.44619221,Male,199.3828807
64.98549836,Male,159.1123104
70.7152956,Male,209.1614742
74.43050131,Male,228.3751789
62.27340148,Male,154.2806907
66.90478234,Male,164.3599627
70.18999922,Male,195.7178851
71.077766,Male,183.7270955
76.11667468,Male,240.6381035
71.27670183,Male,205.1761096
69.34236641,Male,197.2179398
68.04679597,Male,177.123991
69.29593206,Male,172.346493
73.49120494,Male,218.6737556
66.32096748,Male,167.2146255
71.87325229,Male,211.3227764
67.30657484,Male,172.0652212
68.87855263,Male,182.3090981
70.78669502,Male,194.6955725
69.98440497,Male,192.1441105
67.65910955,Male,171.7029461
69.16246988,Male,190.8490701
69.21363249,Male,205.6994606
68.00062599,Male,177.6018026
66.36163569,Male,153.3216862
67.67141355,Male,174.7245343
67.78453796,Male,198.3117562
66.86303976,Male,189.4091241
70.86686943,Male,199.6571752
72.24472362,Male,203.3698816
67.60605862,Male,180.2548158
69.698448,Male,197.052357
68.06434894,Male,188.3757463
63.11825358,Male,160.7567033
70.50545687,Male,187.1357502
74.2979207,Male,229.0943169
66.51858876,Male,167.0766424
70.46566325,Male,182.802806
67.65327039,Male,182.4812286
68.32437947,Male,183.2152093
75.53321134,Male,227.9452477
65.4782668,Male,164.4870988
71.36589596,Male,214.9987451
72.17513685,Male,203.963892
67.41824071,Male,166.5421432
63.70326374,Male,152.5711781
72.08989925,Male,210.1259588
65.51362316,Male,173.1788274
64.01117262,Male,151.1313144
66.65949285,Male,182.7465136
72.61046888,Male,216.590561
67.00648013,Male,197.7992998
69.66711517,Male,192.5588995
65.0785235,Male,174.7435096
69.21820494,Male,189.1995012
67.24770259,Male,188.0026669
70.21494716,Male,192.8774853
67.17035935,Male,186.9887403
69.43764789,Male,195.4473861
70.69342426,Male,184.9419493
65.05718061,Male,150.5808782
68.37178369,Male,188.4277984
66.41641417,Male,193.6010915
71.11617663,Male,202.6559193
70.43386716,Male,186.5502327
67.75177607,Male,188.4753203
68.82198029,Male,197.6167878
72.6644055,Male,219.8772978
78.99874235,Male,269.9896985
67.17597236,Male,176.4475043
66.73559172,Male,166.2519654
67.04611688,Male,160.1561156
74.01300646,Male,227.9405038
65.19475139,Male,154.7416927
67.52710166,Male,167.2095862
67.7692942,Male,170.2967629
69.36005929,Male,177.7424282
69.43562471,Male,178.3665548
64.98108569,Male,151.0138427
68.03773355,Male,175.4451381
72.36522872,Male,195.0138368
70.13360612,Male,202.9880554
67.99520031,Male,152.6228718
67.04058976,Male,188.6050995
73.16407985,Male,213.5094923
70.57511154,Male,194.7925404
69.15777785,Male,177.7239791
73.98669002,Male,217.5791623
69.44639071,Male,198.8278171
69.47030447,Male,183.2956063
71.53180202,Male,218.2032582
72.28439692,Male,207.5405132
67.775743,Male,174.0980119
67.7998001,Male,182.1932732
71.03559542,Male,214.475994
68.395164,Male,169.634399
68.77498649,Male,191.4764096
71.23403578,Male,200.7798984
67.44841735,Male,174.720312
66.85671744,Male,169.3758208
66.18398071,Male,171.5619069
66.87490671,Male,168.4496836
68.59102121,Male,178.9290427
63.97866126,Male,158.2074096
66.48310643,Male,169.6114736
65.8693715,Male,167.7682374
69.21277722,Male,188.9476254
73.52231093,Male,212.8660992
65.19886332,Male,147.3602703
70.3362271,Male,214.2258856
69.76430086,Male,196.0145851
70.68039627,Male,199.5086562
67.91864565,Male,183.5438014
71.88350042,Male,211.8517004
71.12736087,Male,175.5077614
67.07793117,Male,181.5264919
68.02337428,Male,169.7866967
67.96813278,Male,194.9534527
66.87778335,Male,186.8809599
70.38808605,Male,206.9027268
73.56704626,Male,219.4037726
65.80655692,Male,154.8776291
70.56496693,Male,180.4762871
68.08592074,Male,187.3104819
77.4655691,Male,252.5566894
72.39351243,Male,209.4209477
65.43804252,Male,178.446423
65.9085274,Male,168.221009
75.62403135,Male,241.2023301
69.64340765,Male,195.0337005
69.7297502,Male,205.2287064
69.01064169,Male,177.5868284
69.01021935,Male,208.5361952
68.69817522,Male,184.2166975
70.41445819,Male,185.157334
67.88884253,Male,169.2502309
71.5224187,Male,194.2642644
67.83993094,Male,166.1461086
70.29338742,Male,189.2492063
70.82738258,Male,197.9253539
69.15689413,Male,190.6955328
74.14785747,Male,211.237968
69.39489622,Male,192.7085029
72.59766295,Male,205.0955402
69.32960288,Male,180.3588433
64.25974739,Male,161.311622
62.41843392,Male,162.5416914
66.22909563,Male,156.6766747
64.23730294,Male,135.1717924
72.08529953,Male,210.6365238
70.24836011,Male,202.921364
65.8281958,Male,168.4212826
75.20902198,Male,227.5814318
73.4628048,Male,223.0701779
66.62894612,Male,174.8877865
67.16447304,Male,193.3923092
67.99021188,Male,188.1151124
64.124767,Male,152.8386498
70.17695539,Male,189.2068507
69.52256705,Male,173.9766588
71.60881943,Male,204.4884124
68.27775927,Male,182.2054201
74.56460108,Male,210.6878113
72.63310674,Male,208.0662569
73.00609716,Male,201.745667
71.96054792,Male,208.8150558
69.2844188,Male,189.9362491
67.36206427,Male,177.3750077
67.28544641,Male,179.0090833
70.09411691,Male,167.3014086
64.33679259,Male,175.6832761
69.86888284,Male,195.714693
63.99289908,Male,154.9631741
66.69311562,Male,185.3706202
72.43516123,Male,201.6148974
69.67652822,Male,211.7133851
67.64198904,Male,166.2634667
68.41486506,Male,188.997023
72.0893613,Male,200.4353273
70.2450922,Male,193.0120517
71.37001282,Male,205.5385013
71.10345526,Male,201.8494751
69.37565771,Male,196.2250857
70.13694723,Male,192.7821537
67.28152686,Male,174.974136
70.74308255,Male,201.1293822
66.36754046,Male,166.4018862
67.22592983,Male,177.3064747
68.26964759,Male,172.0773047
68.17049466,Male,178.7191052
67.6727949,Male,183.7399479
66.4748368,Male,168.897518
76.56927352,Male,229.8580951
68.96353445,Male,187.5195145
72.44634816,Male,196.6322394
68.04146071,Male,203.1615983
66.71742172,Male,181.8246867
70.67291067,Male,185.7598838
71.472998,Male,190.5523722
71.58255465,Male,207.924949
67.42170287,Male,181.1123491
69.53359581,Male,200.6778238
70.76459833,Male,188.7924569
67.60266255,Male,149.5671682
71.2382799,Male,205.3857099
69.58211332,Male,214.6060555
73.36589132,Male,216.6959926
73.49841233,Male,223.4132243
69.40999469,Male,187.0848888
71.78788227,Male,221.7025057
67.59911559,Male,168.8263792
67.67104439,Male,179.1872513
68.59056272,Male,182.0812286
71.35273099,Male,208.3370468
67.93550704,Male,207.6838649
67.43804695,Male,173.23066
69.99428992,Male,212.0569807
68.51757854,Male,187.9013748
66.69267129,Male,158.733412
68.48130885,Male,185.7658666
73.98785452,Male,200.5841857
73.33410764,Male,222.8661997
72.56081617,Male,208.6579459
67.67514787,Male,193.5865354
69.93858695,Male,204.1811869
65.32533032,Male,163.0551423
68.16610633,Male,197.1795704
69.26275904,Male,206.7335309
70.03144065,Male,197.6927564
69.02891597,Male,174.4799351
69.14227294,Male,175.8324466
66.7821873,Male,176.6119929
69.45413595,Male,194.8206675
71.45613951,Male,209.6777854
70.35199759,Male,187.8204731
72.0881801,Male,219.2966012
69.25077579,Male,176.2517449
66.70032038,Male,164.0342193
68.07461976,Male,176.9774255
63.41516589,Male,156.1292328
67.42751473,Male,177.1153317
70.50979425,Male,191.3571188
68.66359393,Male,184.2627962
67.12613559,Male,170.043605
69.51460351,Male,174.2150014
59.93864965,Male,141.4595789
68.02526048,Male,160.08529
67.62447726,Male,193.7697802
69.66772402,Male,216.7316335
67.3500077,Male,189.5838621
67.24071567,Male,181.6622367
71.37918001,Male,205.8724575
68.70012441,Male,186.8120606
63.39934965,Male,152.1305061
72.21873615,Male,198.3882652
69.93227078,Male,185.7873037
64.48957485,Male,166.704316
71.58255151,Male,192.7270363
69.71193781,Male,201.1528476
69.96821619,Male,188.7665057
72.25407145,Male,187.6121819
71.79531868,Male,204.2602588
66.96490198,Male,190.3735985
68.26901426,Male,196.8433339
67.03592902,Male,175.4521677
65.74097213,Male,178.1062667
69.12305784,Male,179.024645
71.16322165,Male,203.2794072
68.20968309,Male,174.3218287
69.47322704,Male,206.7443392
68.14476095,Male,181.2658248
63.45886,Male,165.7478288
67.51135804,Male,176.0854243
65.93735194,Male,160.4902892
71.89374157,Male,203.2208674
64.80414049,Male,165.6044904
71.72961129,Male,203.6212077
65.70453903,Male,173.058823
72.85807963,Male,216.0647453
70.22277824,Male,185.9450077
65.56280415,Male,162.5219156
67.49701514,Male,178.7869137
64.82117138,Male,166.7768379
69.59877695,Male,173.9221304
67.67198445,Male,182.0152255
71.90659236,Male,212.8760152
66.45203849,Male,174.9138167
68.10600207,Male,186.5825364
65.07790189,Male,165.3138068
73.07197695,Male,206.790142
66.65652059,Male,172.9379579
66.93341356,Male,183.0853756
69.61299015,Male,184.1984519
69.10449851,Male,183.4046858
65.48267083,Male,174.5290565
64.72162222,Male,150.6194572
69.03049142,Male,183.8520382
62.94895103,Male,154.0591255
68.0034638,Male,186.3699527
67.52510551,Male,180.0565494
65.1939877,Male,156.2861991
69.77066855,Male,169.749522
74.88030802,Male,236.360678
67.67265267,Male,169.810675
70.48962054,Male,188.798293
64.48539029,Male,159.3786296
74.39745903,Male,212.6361678
65.09406453,Male,165.862943
71.41075432,Male,189.2048025
71.65152428,Male,184.9818143
67.00407627,Male,190.5555924
69.34647389,Male,181.8515844
68.53658272,Male,181.2952565
72.60769741,Male,221.1755961
68.23588615,Male,186.7426541
71.13669687,Male,191.3172693
68.32366764,Male,183.5868604
70.57332649,Male,213.0598511
69.03077173,Male,183.7288808
68.26658679,Male,186.289793
71.1706116,Male,200.3566417
70.32469964,Male,199.0132685
62.10864035,Male,145.768216
69.15511404,Male,178.7517272
64.25738938,Male,158.0286206
69.50932394,Male,192.5942266
73.5846783,Male,215.7551046
73.4053574,Male,209.2607585
66.16646523,Male,174.1751766
71.86027322,Male,198.4071463
68.58655387,Male,187.2884789
66.62273938,Male,166.6317495
70.28873874,Male,192.7379267
70.40231926,Male,190.8280374
73.48729547,Male,209.9749585
64.36013556,Male,175.0851255
67.77808173,Male,182.1644323
71.84327864,Male,202.1529554
68.91629283,Male,192.6324027
68.05540022,Male,176.2496593
63.77036299,Male,161.0021152
66.89123829,Male,191.1029893
68.78387283,Male,187.6354638
67.80360374,Male,158.3472457
63.2731515,Male,143.2486718
67.37831944,Male,186.6770884
64.06295219,Male,166.6851125
74.03459775,Male,217.815798
71.31765101,Male,198.752471
70.4094368,Male,206.3469387
69.5600329,Male,187.4915007
62.34671605,Male,139.1966211
71.35320878,Male,209.3098801
70.86880751,Male,199.5086544
63.75414887,Male,156.4606329
66.68582515,Male,179.2976843
67.05480339,Male,169.8145254
72.73859251,Male,190.2827586
63.47241419,Male,141.0968249
71.17058747,Male,185.0517288
64.4645503,Male,157.3104807
66.40871891,Male,177.1464187
67.20410881,Male,168.9820916
71.25353511,Male,205.3539273
66.48826617,Male,170.9898326
71.72349062,Male,202.2682774
67.97996252,Male,184.3748783
67.58112659,Male,180.8539356
68.03509529,Male,162.1244315
64.96377239,Male,165.0705828
68.54172854,Male,187.321636
67.95083753,Male,178.702061
76.80634364,Male,227.2203428
65.7634935,Male,163.2308403
70.36539263,Male,185.2971151
68.31251969,Male,186.1200024
69.48924667,Male,187.8432533
71.49614024,Male,192.8872892
61.22682866,Male,153.5209786
70.0240514,Male,197.2553766
75.99336033,Male,231.3474009
65.73996121,Male,145.9916825
67.360824,Male,198.8938832
70.39987429,Male,203.5371948
66.38423193,Male,162.0170302
67.85653908,Male,191.7103323
75.694314,Male,235.1366742
61.46101309,Male,135.5111157
59.38064956,Male,136.3910055
66.39285493,Male,186.0666781
71.09133217,Male,198.0309579
69.57657185,Male,192.4663555
67.28559807,Male,182.5181998
73.62167715,Male,225.2931439
70.45629855,Male,187.5181408
65.1341657,Male,138.6548279
68.36007218,Male,176.4135007
64.84630137,Male,157.7184384
71.15940048,Male,192.3511167
62.81315544,Male,153.4958975
65.60876846,Male,152.9130637
72.96588002,Male,202.6248928
66.04426807,Male,170.7987439
70.34105811,Male,206.2354701
64.93998961,Male,133.5119835
65.87323411,Male,174.4985557
64.61397563,Male,153.2812122
66.98353564,Male,173.6635731
70.01950469,Male,196.2503316
65.1054427,Male,149.1069188
67.25919794,Male,181.6733542
71.98000945,Male,191.0161622
68.49723451,Male,192.3397407
70.94711392,Male,202.0471123
64.68290848,Male,160.7898642
69.08066651,Male,174.3910884
67.04766973,Male,173.816374
67.1351749,Male,177.9843611
69.74264212,Male,199.8912715
68.89452931,Male,180.6918155
70.25340097,Male,189.2718686
62.30743853,Male,149.4390968
70.46201292,Male,185.0212235
63.71495133,Male,139.4111453
73.45960996,Male,199.868209
71.64830831,Male,199.039289
70.14338611,Male,182.8321969
66.64156891,Male,155.7638138
70.75201202,Male,197.8389021
68.15253435,Male,193.1593488
68.95371945,Male,178.2877855
71.12082662,Male,193.8048924
68.84761219,Male,178.2569076
71.33434891,Male,184.520037
74.34020588,Male,209.2375131
69.32985159,Male,178.954374
71.10458935,Male,206.2397496
71.50520627,Male,205.8834958
71.57969599,Male,200.3931235
70.34775527,Male,194.3287921
66.40239707,Male,165.9559347
74.51787603,Male,201.9579717
72.2299021,Male,206.2235379
73.10605905,Male,207.2395474
69.5580519,Male,181.3212975
72.6580716,Male,221.8859416
65.70477385,Male,160.203314
68.01174873,Male,175.0150905
70.18876719,Male,192.86002
70.83911627,Male,213.7361359
66.07186459,Male,179.7044101
66.55811408,Male,154.6275884
74.52097209,Male,216.5331913
63.73243789,Male,162.2210233
69.89621711,Male,187.0567724
75.85011222,Male,227.2779654
68.38886947,Male,185.4398405
71.00854042,Male,207.5502799
68.26572352,Male,184.988498
72.39194027,Male,215.6752656
67.16719433,Male,158.4698959
69.37895012,Male,194.4889423
68.46437409,Male,182.9040117
68.43299232,Male,196.1030828
68.98828681,Male,180.3659552
70.61636287,Male,185.4448653
65.03853205,Male,170.6325375
73.02420563,Male,205.2814932
68.72024318,Male,182.4559233
68.92530884,Male,200.0600035
75.14690789,Male,221.3292277
63.15427226,Male,119.2428559
64.49772595,Male,169.8410156
69.16948417,Male,181.8159215
67.11787407,Male,178.2665434
64.57289686,Male,176.718917
69.98189155,Male,193.7185875
67.29077553,Male,154.718344
67.57873926,Male,167.5813567
70.03067329,Male,198.6962986
67.28573328,Male,199.0066131
67.71794694,Male,175.1592002
71.25241746,Male,196.3171642
70.98160653,Male,191.1388481
66.79897653,Male,173.2086321
66.38357602,Male,172.7414519
73.5135949,Male,210.3997695
69.37416119,Male,183.9368603
68.72060845,Male,173.8881027
71.5392985,Male,207.3079166
73.0691967,Male,207.6526278
69.50522934,Male,187.368176
67.26886221,Male,190.3614969
69.01627479,Male,198.7077623
72.88887015,Male,220.9081419
70.71093836,Male,202.0679815
68.96436673,Male,181.5376697
70.47219506,Male,200.5757435
69.00629739,Male,190.8181008
66.44641974,Male,162.9410412
68.87487616,Male,177.1331355
68.42316708,Male,180.2579798
74.24229314,Male,232.2326469
69.06903607,Male,198.7721907
73.40103328,Male,208.2210648
70.27382154,Male,185.7183814
74.34086087,Male,210.1115361
67.70533285,Male,196.9332677
66.45444119,Male,162.8110818
69.0557467,Male,204.2587507
68.03572388,Male,172.4362088
68.76377136,Male,209.2814544
70.89251934,Male,201.4180366
70.86581545,Male,201.511538
69.22411519,Male,167.7382482
68.43957627,Male,190.8156844
68.25348675,Male,179.2521557
72.22673274,Male,203.3901693
70.8468214,Male,196.30631
68.78713427,Male,187.9527997
68.87477596,Male,168.3590349
66.7430038,Male,170.6623324
61.67540676,Male,144.7630128
63.33122659,Male,138.1475931
64.9149323,Male,148.9069051
72.96316116,Male,204.1810963
70.07429648,Male,205.3879099
66.01495833,Male,169.0990384
66.68375106,Male,174.5713344
62.40153352,Male,144.545057
69.58728008,Male,194.4983558
73.08489422,Male,230.6787782
70.64894078,Male,193.5198549
72.37206573,Male,199.3762346
69.26342881,Male,178.3541245
66.20571522,Male,167.6296598
64.60280743,Male,149.9377126
68.3685971,Male,164.9033283
68.89078389,Male,192.4386869
65.05530355,Male,174.3557521
71.53605608,Male,207.1995594
73.05977858,Male,196.0591694
65.33533475,Male,154.1150561
69.79845688,Male,181.418074
71.89871242,Male,203.4587668
69.89303775,Male,194.5328192
69.26029154,Male,197.4117818
68.57092912,Male,192.6067167
74.15306451,Male,212.2763278
67.50296648,Male,189.0065686
72.79348627,Male,217.1632825
68.90949129,Male,184.6155357
68.72052925,Male,195.6701715
68.31234188,Male,169.7808397
61.0744871,Male,122.6801118
69.57359157,Male,165.7847424
71.16501786,Male,198.7115194
71.76882246,Male,182.0722418
68.16192501,Male,170.4761269
64.89042521,Male,157.2492892
66.47328059,Male,176.6005297
67.17293183,Male,165.0262845
62.56214148,Male,164.0519828
70.04970229,Male,176.5893792
69.32618896,Male,177.3635878
65.60017843,Male,146.3343794
69.0775775,Male,188.259135
64.87257058,Male,162.3102783
70.70409374,Male,202.9105993
63.74472687,Male,146.1592111
66.10603795,Male,170.2623061
64.56436382,Male,164.8884348
71.99317364,Male,188.5649778
73.07565651,Male,203.8092633
66.03495575,Male,160.1937638
70.80320122,Male,191.9477997
65.20452194,Male,177.0496586
66.24281665,Male,161.6803834
65.99646426,Male,183.4706797
67.51676785,Male,158.1133397
66.30707054,Male,162.5060369
60.26910783,Male,126.4556128
68.69712366,Male,171.14303
66.73417092,Male,181.4931577
67.27329355,Male,185.2850818
66.56010463,Male,164.9634337
67.51636961,Male,173.5200527
69.14877531,Male,182.7535702
69.41611942,Male,194.3347513
71.61647581,Male,208.3393116
70.31094431,Male,196.7497878
68.39519172,Male,197.7879404
67.77763687,Male,191.4982206
70.48905264,Male,174.0426095
74.7069641,Male,215.2255088
67.11570303,Male,187.0738839
67.6194866,Male,194.5188195
69.07131434,Male,193.4346648
69.45866255,Male,187.9108757
65.51954144,Male,178.2894592
71.46296084,Male,174.3473587
67.42424017,Male,176.4850905
72.44884667,Male,213.3595304
72.08810651,Male,192.8205005
71.33131266,Male,194.4010794
69.27970323,Male,173.2730115
70.76876216,Male,188.7110357
65.40914689,Male,143.4180133
62.78899152,Male,137.3241783
68.27884184,Male,183.4290565
66.10890245,Male,182.8753489
69.05063819,Male,191.5222749
71.21207602,Male,198.0455483
67.59396229,Male,173.8308701
65.40907059,Male,167.6290788
71.27332641,Male,209.1129982
72.43261756,Male,204.564479
70.85779432,Male,199.9663875
70.17147875,Male,192.3478359
72.12278473,Male,200.9071461
70.04141692,Male,201.5464245
70.24665423,Male,187.6556988
69.44075394,Male,184.4360029
68.44834863,Male,191.8245966
72.68851411,Male,194.2417376
70.17117561,Male,207.7765473
73.43395339,Male,218.6921
69.89562407,Male,200.1203609
73.18107491,Male,223.3975723
68.41127477,Male,184.1486543
70.11697013,Male,209.9759929
68.5801273,Male,196.419012
64.57507562,Male,160.165791
64.91152102,Male,159.1951056
69.65496531,Male,189.6098581
69.58244383,Male,199.2678611
70.03506834,Male,181.3247792
67.17471476,Male,178.6749378
70.66233952,Male,189.1397057
68.00008113,Male,181.146042
69.13003825,Male,179.0063335
68.05002578,Male,173.1962657
66.7379274,Male,193.7262785
70.4417673,Male,194.9017702
69.39964952,Male,189.9399079
69.94763631,Male,188.3149697
68.74245754,Male,188.7570372
65.21912499,Male,155.1375509
67.50490126,Male,171.9750392
64.84516155,Male,154.4411225
69.10689826,Male,191.1488079
68.9574386,Male,182.1925128
65.55142428,Male,175.8986269
65.75248564,Male,167.6670583
67.56494159,Male,156.1813399
64.82807152,Male,146.9545159
66.18187867,Male,156.4908907
71.17286856,Male,193.7200436
70.48223089,Male,215.4875718
67.97905689,Male,179.4158106
72.30926487,Male,203.2450302
74.81405247,Male,232.2093773
74.01689711,Male,207.7107569
70.23648981,Male,184.2776278
68.52851255,Male,172.5150389
65.38609473,Male,156.8657432
67.29040435,Male,185.857731
65.89268577,Male,175.2580721
74.11788216,Male,217.3541372
68.48707761,Male,193.726609
71.45648743,Male,179.4431862
69.24444557,Male,175.2328348
65.49350879,Male,170.810301
66.81625534,Male,176.830677
71.79871867,Male,205.8992639
68.07462328,Male,171.6955097
70.21235163,Male,185.7127596
76.84267883,Male,211.7241665
63.72472687,Male,165.9794173
63.22282474,Male,172.0248141
67.17137404,Male,158.3687632
68.94972,Male,181.7832593
70.4157304,Male,216.2149063
70.09857714,Male,176.67115
68.22485977,Male,186.1972499
65.07178455,Male,174.7051113
64.6264021,Male,135.8944622
68.37453089,Male,190.9202428
65.75939892,Male,164.0864114
71.94848639,Male,208.2044353
66.70567332,Male,173.9578558
68.27902252,Male,184.8139092
72.97521006,Male,218.5728016
68.13127094,Male,175.0176496
68.60241271,Male,186.965591
65.52163299,Male,159.936436
71.42909695,Male,205.7036291
74.14110828,Male,219.0517283
65.59991303,Male,165.2295227
73.03580691,Male,196.6550119
71.05995586,Male,189.3246707
65.66112437,Male,169.9587892
69.56923538,Male,182.8665632
75.25945676,Male,227.4371382
71.91091158,Male,204.0317413
73.5416087,Male,214.3432907
65.38962908,Male,178.4379493
67.89477655,Male,178.177298
67.91967138,Male,179.2458831
66.65876334,Male,183.1715278
73.18176748,Male,208.8391625
70.12788739,Male,192.0811314
72.73178767,Male,213.6839434
68.96722477,Male,175.5521238
69.47507618,Male,183.1248016
62.18292852,Male,152.7918283
68.04853075,Male,182.7558152
65.59430176,Male,171.224027
70.33021348,Male,185.5887401
72.50441019,Male,204.6271564
71.15471676,Male,190.8609752
68.005429,Male,194.7541892
72.97945059,Male,202.1767836
67.71839337,Male,182.3613965
68.52223104,Male,188.0533331
66.35133111,Male,171.6851696
68.18009307,Male,172.962111
71.87871688,Male,211.0412112
71.7655592,Male,200.8009211
71.15352385,Male,210.0484067
66.0943193,Male,175.6487627
70.81587986,Male,186.5978956
71.3018407,Male,206.1647183
69.80629069,Male,186.6735164
65.52238918,Male,175.5713129
68.55835352,Male,191.0889397
72.26741402,Male,211.4644879
63.58056583,Male,142.1747596
71.04475607,Male,205.8433383
65.67839007,Male,163.1420518
65.20734666,Male,151.8756691
64.83819361,Male,142.7258712
69.96481063,Male,186.4515428
67.37851835,Male,170.0013479
63.230812,Male,164.5022351
70.3753442,Male,180.2983567
71.60855972,Male,193.0701422
67.08755188,Male,176.4172388
63.9735571,Male,160.0635017
67.57547281,Male,180.4195303
65.19286221,Male,185.3482108
71.78199597,Male,205.1692351
72.10029956,Male,206.2240269
72.37219364,Male,210.187294
73.09928377,Male,215.7091144
69.91053458,Male,181.5911787
64.56082848,Male,161.8897691
70.34610444,Male,197.6833194
68.53897839,Male,179.5714664
67.78938051,Male,186.1190374
72.6291227,Male,192.3289666
67.19651912,Male,179.2091948
75.94686644,Male,237.5676083
63.95622575,Male,152.6458481
69.01265725,Male,196.3225311
64.96634668,Male,172.5249689
72.05532404,Male,202.3346955
66.97666791,Male,193.8237781
70.28008648,Male,186.9222837
67.19317134,Male,179.7227431
65.90308782,Male,167.6166926
73.69685922,Male,232.7186777
67.97467956,Male,171.7254568
65.62990179,Male,179.995124
65.82395075,Male,163.5857985
71.71587,Male,190.9943108
73.50426823,Male,205.4730911
64.03231884,Male,147.3712842
68.27990776,Male,199.6028399
74.33873882,Male,220.3834481
69.81151958,Male,206.2855806
71.41794564,Male,209.2265666
73.29150846,Male,228.5587852
72.08703157,Male,205.3890558
63.91454108,Male,167.8423915
72.24732475,Male,193.5116952
70.59702452,Male,188.4506741
70.86561611,Male,214.9813939
71.95838771,Male,198.4041765
68.15370179,Male,178.1658017
68.9295424,Male,189.5834255
66.29919303,Male,180.2012661
65.27353936,Male,149.9346064
68.4840293,Male,180.8962866
65.64153589,Male,170.1006473
68.86875033,Male,178.8188277
68.45942981,Male,181.3633972
69.32130537,Male,194.3300031
70.46431845,Male,203.2584802
72.66524188,Male,219.0951656
69.33966738,Male,181.904824
68.5689594,Male,185.9758251
71.61782407,Male,201.679352
68.9039419,Male,175.4450634
72.6645041,Male,188.3951823
71.38031123,Male,217.3684879
70.28116225,Male,211.5794961
70.71040603,Male,197.0608841
68.52125026,Male,186.7188019
61.74065772,Male,140.0099786
68.77246399,Male,187.5508307
73.56863634,Male,205.35946
66.5597304,Male,179.2165702
70.30977776,Male,208.4964966
72.56422057,Male,211.7664268
73.68980797,Male,228.4488269
68.14164184,Male,170.7999514
68.45706108,Male,186.2085658
73.83892928,Male,229.3395116
66.66789351,Male,176.8826374
74.40065811,Male,240.9422666
67.76651316,Male,172.6695664
64.06949227,Male,155.3447978
66.63511494,Male,170.3722156
69.3803027,Male,194.7495235
70.00198015,Male,190.0880629
74.59473633,Male,227.116582
68.46138309,Male,175.6246198
69.58169997,Male,187.0287475
67.04770187,Male,183.0630581
71.22342339,Male,194.9414068
67.0735038,Male,167.2849042
73.11969322,Male,208.5784763
66.46344464,Male,169.9651516
67.78633303,Male,164.336269
70.34949975,Male,195.9714769
71.1257544,Male,205.6360496
72.29758383,Male,212.058247
68.95533491,Male,193.8284447
67.14350957,Male,165.1439238
69.9667996,Male,189.8386177
68.57268425,Male,189.1265817
68.09296485,Male,169.936601
75.88543313,Male,224.133192
71.99164339,Male,211.0191128
68.45675437,Male,185.5340211
72.46702493,Male,208.2945887
67.73714618,Male,166.3523353
70.03482109,Male,174.3248392
72.19290998,Male,216.1964831
69.59294259,Male,187.8630711
71.05091844,Male,200.7345781
70.80955947,Male,181.5636902
68.06191397,Male,189.3688237
73.39098706,Male,203.5134146
75.34158414,Male,218.5330155
72.25270472,Male,205.234403
66.17587032,Male,176.4793431
61.67848102,Male,156.4454748
71.89221787,Male,199.8296986
62.4768027,Male,148.9142878
67.96640648,Male,186.6065519
